timestamp,device_id,voltage,current,power,frequency,temperature,latency,packet_loss,throughput,duplicate_packet,checksum_valid,authentication_fail,label
2024-01-01 11:03:15,SGD-0004,370.4264,37.8779,4221.4202,49.2718,80.3826,608.1071,61.6111,9.7398,18.0,1,9,1
2024-01-01 05:07:30,SGD-0019,218.1583,6.6543,1379.1124,49.8709,38.9455,23.0954,1.6119,93.4425,2.0,1,0,0
2024-01-01 10:07:05,SGD-0037,205.4718,3.1847,2014.9411,48.5643,30.078,752.4811,63.4208,9.6729,11.0,1,10,1
2024-01-01 02:53:00,SGD-0050,221.7056,5.7961,1220.7748,50.0372,27.4786,23.4889,0.7999,92.2839,0.0,1,0,0
2024-01-01 04:07:20,SGD-0008,222.5743,6.1318,1296.5399,49.9645,34.4021,9.9787,1.8164,90.07,1.0,1,0,0
2024-01-01 12:49:30,SGD-0040,215.5478,5.7042,2069.4779,50.0365,95.8022,53.8676,7.2061,87.2792,4.0,1,0,2
2024-01-01 01:45:00,SGD-0019,218.2048,5.33,1104.8738,50.0987,31.0461,18.1903,0.2736,94.5991,1.0,1,0,0
2024-01-01 10:01:50,SGD-0037,219.9191,5.2442,1095.6327,50.0,30.0,486.1498,32.8965,20.0939,9.0,1,2,1
2024-01-01 11:51:05,SGD-0042,223.428,5.0942,815.27,50.1266,41.2035,52.143,2.8081,88.4201,0.0,1,0,2
2024-01-01 04:59:10,SGD-0016,219.2048,5.8296,1213.9788,50.0627,34.0514,29.8653,0.2156,98.4477,2.0,1,0,0
2024-01-01 09:55:05,SGD-0046,222.0093,7.6437,1612.1223,50.0,30.0,376.6765,35.443,28.0289,14.0,1,3,1
2024-01-01 04:08:45,SGD-0031,222.7305,5.0575,1070.1367,49.9811,26.1777,26.1427,1.2149,99.7552,0.0,1,0,0
2024-01-01 05:43:25,SGD-0034,220.1367,4.6488,972.199,50.0718,25.2276,26.1262,1.373,90.8405,2.0,1,0,0
2024-01-01 03:50:55,SGD-0035,218.3827,4.1463,860.2144,50.1474,26.5483,21.6875,1.3102,95.0916,2.0,1,0,0
2024-01-01 13:45:40,SGD-0022,218.4542,3.7631,780.972,49.8738,58.6287,11.4189,4.55,76.0334,1.0,1,0,2
2024-01-01 01:57:05,SGD-0031,221.3056,4.6138,969.998,49.9379,29.0727,13.98,1.0969,95.9225,1.0,1,0,0
2024-01-01 02:17:20,SGD-0032,220.9932,4.7561,998.5093,50.0079,33.7603,26.3228,1.2951,95.2194,2.0,1,0,0
2024-01-01 13:22:45,SGD-0031,200.3543,11.9554,1477.5952,48.7632,64.5729,15.3992,5.4123,53.9465,0.0,1,1,2
2024-01-01 12:28:05,SGD-0037,215.6226,5.3522,1096.3568,50.0,32.7404,27.9343,2.8695,96.1468,1.0,1,0,2
2024-01-01 12:17:20,SGD-0027,215.6226,5.3522,1096.3568,50.0,32.7404,6.9111,0.2628,85.8701,0.0,1,0,2
2024-01-01 11:53:05,SGD-0001,226.4384,5.8938,1534.5848,49.7909,52.3438,52.7301,4.6015,89.2481,0.0,1,0,2
2024-01-01 01:10:10,SGD-0008,217.7848,5.0272,1040.1044,49.982,38.2321,26.7392,1.5111,98.1557,2.0,1,0,0
2024-01-01 00:10:15,SGD-0042,219.4551,4.807,1002.1702,50.1896,34.1261,19.9231,0.1496,97.4625,0.0,1,0,0
2024-01-01 06:23:50,SGD-0021,223.5503,5.0259,1067.3597,50.0407,37.417,11.034,1.0007,95.4044,2.0,1,0,0
2024-01-01 01:53:35,SGD-0034,219.7937,6.2391,1302.7465,49.9489,35.4792,25.0636,1.5522,90.5225,0.0,1,0,0
2024-01-01 04:19:45,SGD-0003,220.5888,6.4922,1360.5067,50.1578,37.0352,27.7294,1.1943,92.0271,1.0,1,0,0
2024-01-01 06:33:20,SGD-0002,220.637,4.4536,933.507,49.9257,33.8159,8.0909,1.0485,90.7549,2.0,1,0,0
2024-01-01 13:14:30,SGD-0031,206.9003,6.8368,3169.2668,50.9016,61.2085,73.2795,2.6837,83.3798,6.0,1,0,2
2024-01-01 01:21:20,SGD-0013,217.986,5.8884,1219.4091,49.825,34.6603,6.6315,0.7234,95.8631,2.0,1,0,0
2024-01-01 00:34:10,SGD-0035,219.387,5.3335,1111.5931,50.062,32.3439,23.9603,0.5788,94.7771,0.0,1,0,0
2024-01-01 13:20:00,SGD-0010,217.2113,5.3737,460.5169,50.5908,30.547,75.0973,4.1954,76.2266,2.0,1,0,2
2024-01-01 12:26:30,SGD-0010,215.6226,5.3522,1096.3568,50.0,32.7404,32.6324,0.2008,89.5073,0.0,1,0,2
2024-01-01 06:49:15,SGD-0018,221.7204,4.4883,945.3994,50.0658,30.0598,5.8132,0.937,99.3643,1.0,1,0,0
2024-01-01 07:39:55,SGD-0006,219.9305,5.8045,1212.7632,49.9914,38.5051,19.9209,1.5813,95.9546,1.0,1,0,0
2024-01-01 13:45:45,SGD-0011,,4.3612,,49.9962,46.7105,10.3534,6.5304,75.4264,0.0,1,0,2
2024-01-01 09:27:15,SGD-0036,223.9536,3.2712,695.9701,50.0,30.0,352.2413,28.9684,53.3783,7.0,1,7,1
2024-01-01 06:33:15,SGD-0019,222.7568,3.6835,779.4958,49.9765,30.827,7.3457,1.0721,93.8592,2.0,1,0,0
2024-01-01 09:27:30,SGD-0045,224.4903,7.5493,1610.0159,50.0,30.0,194.7386,18.7618,26.8035,14.0,1,3,1
2024-01-01 04:15:25,SGD-0024,220.2419,5.2609,1100.7321,50.0768,33.7028,13.8407,0.5219,98.3099,0.0,1,0,0
2024-01-01 11:14:35,SGD-0005,391.3361,9.1736,4901.4505,60.5521,51.5258,666.4256,49.9726,13.7546,6.0,0,2,1
2024-01-01 13:47:05,SGD-0026,222.8141,5.6706,1200.3171,50.068,59.5577,12.8703,3.5689,94.6103,2.0,1,0,2
2024-01-01 08:59:30,SGD-0001,196.4882,5.6453,1628.7055,48.2523,38.6052,94.6328,17.2281,13.5474,1.0,0,4,1
2024-01-01 01:08:45,SGD-0016,221.2353,6.3206,1328.4296,49.8783,34.2706,12.9801,0.7733,96.6005,2.0,1,0,0
2024-01-01 09:06:45,SGD-0006,146.8952,20.9372,3282.0456,49.4222,61.722,265.9651,31.5083,44.4769,6.0,1,4,1
2024-01-01 04:03:50,SGD-0033,221.8384,5.1586,1087.1585,50.1743,31.0772,14.6345,1.7705,96.3974,2.0,1,0,0
2024-01-01 08:04:00,SGD-0014,221.4269,4.3391,912.7633,49.9138,29.654,28.7459,0.4364,96.1919,0.0,1,0,0
2024-01-01 10:15:10,SGD-0008,224.5358,4.4614,601.4081,49.2748,35.2297,522.4684,42.5001,12.5228,24.0,1,10,1
2024-01-01 00:54:15,SGD-0005,218.8121,5.9504,1236.9265,49.8719,28.9099,9.4468,1.146,98.9884,0.0,1,0,0
2024-01-01 05:07:05,SGD-0010,219.8847,6.0449,1262.7146,50.1156,30.1317,6.0838,1.6855,94.8982,1.0,1,0,0
2024-01-01 03:24:35,SGD-0040,218.3972,5.4961,1140.3242,49.9486,34.3423,20.6316,0.018,94.3156,1.0,1,0,0
2024-01-01 08:37:15,SGD-0009,131.7089,19.2748,2074.7792,49.6147,36.8432,255.0365,27.2458,47.7924,9.0,1,1,1
2024-01-01 02:25:30,SGD-0015,218.1055,5.0113,1038.3456,50.1971,38.4798,7.4098,0.8364,94.5515,2.0,1,0,0
2024-01-01 03:43:10,SGD-0030,216.6651,5.3348,1098.07,49.9621,31.0725,24.5514,1.8655,97.7891,0.0,1,0,0
2024-01-01 12:30:15,SGD-0038,215.6226,5.3522,1096.3568,50.0,32.7404,21.6443,2.0381,89.2525,0.0,1,0,2
2024-01-01 00:16:30,SGD-0011,223.3763,5.1983,1103.1219,49.9171,35.0603,6.3668,1.7925,90.591,1.0,1,0,0
2024-01-01 06:59:05,SGD-0044,217.7903,5.2519,1086.6173,49.9299,27.1321,15.6872,1.967,90.6889,2.0,1,0,0
2024-01-01 05:49:55,SGD-0028,219.4362,4.9941,1041.0865,50.1059,29.3629,26.3052,0.2527,91.2665,2.0,1,0,0
2024-01-01 05:59:30,SGD-0001,221.6103,5.8386,1229.1975,49.8775,39.7764,23.7442,1.3464,93.1509,0.0,1,0,0
2024-01-01 12:17:25,SGD-0045,215.6226,5.3522,1096.3568,50.0,32.7404,15.5805,1.3015,82.2886,0.0,1,0,2
2024-01-01 06:28:05,SGD-0050,220.1313,6.1403,1284.0889,49.8024,29.6783,25.6474,1.6823,99.175,1.0,1,0,0
2024-01-01 13:44:05,SGD-0038,220.8102,5.4144,1135.7708,50.0385,34.0692,29.1012,6.5718,77.7948,1.0,1,0,2
2024-01-01 09:20:30,SGD-0041,222.7081,3.5249,745.7763,50.0,30.0,488.4977,33.946,23.925,7.0,1,5,1
2024-01-01 12:40:50,SGD-0014,217.5404,5.0097,1769.5819,49.9521,74.1691,36.4307,5.5211,83.3039,4.0,1,1,2
2024-01-01 06:43:40,SGD-0034,216.6705,5.1513,1060.3343,50.0534,38.3137,21.9144,0.8163,92.9234,0.0,1,0,0
2024-01-01 08:05:20,SGD-0043,220.0754,6.3972,1337.4819,49.8459,25.5129,5.4488,0.158,97.9673,0.0,1,0,0
2024-01-01 04:18:25,SGD-0018,219.0156,5.9166,1231.0314,49.8231,25.8772,11.8741,0.6407,98.7382,0.0,1,0,0
2024-01-01 08:00:20,SGD-0028,221.9067,5.032,1060.8063,49.8683,28.5878,26.8626,0.2508,94.3225,2.0,1,0,0
2024-01-01 01:01:20,SGD-0030,220.3723,5.8938,1233.8816,49.8932,31.811,17.8322,1.4596,90.6937,1.0,1,0,0
2024-01-01 13:05:20,SGD-0027,198.6427,7.2623,551.6969,48.287,31.2737,46.4574,13.0181,56.7777,1.0,1,1,2
2024-01-01 11:11:00,SGD-0050,148.4539,4.2781,1158.8567,59.9229,72.6095,431.0698,60.8475,9.323,11.0,0,0,1
2024-01-01 01:17:20,SGD-0045,219.9436,5.9466,1242.5283,50.0528,25.4297,18.9678,1.4124,96.5746,0.0,1,0,0
2024-01-01 09:50:45,SGD-0024,218.4244,4.5423,942.5326,50.0,30.0,140.0302,29.443,33.8846,25.0,1,6,1
2024-01-01 13:31:45,SGD-0007,,7.2066,,49.8814,26.143,26.6519,4.263,96.1512,2.0,1,0,2
2024-01-01 13:22:15,SGD-0001,241.1215,2.356,550.0716,48.9353,46.7084,7.5277,13.1919,69.1533,0.0,1,0,2
2024-01-01 05:18:20,SGD-0012,220.3403,5.2607,1101.1766,49.8274,25.0401,25.0407,1.2943,99.1478,1.0,1,0,0
2024-01-01 10:50:10,SGD-0036,221.8827,8.4523,1008.3736,48.2578,35.7993,659.8863,57.4995,7.8249,16.0,0,8,1
2024-01-01 08:48:15,SGD-0010,174.5586,2.3604,305.6738,47.9451,68.8656,51.5167,34.4935,65.0964,6.0,0,1,1
2024-01-01 09:31:05,SGD-0001,224.4903,7.5493,1610.0159,50.0,30.0,238.9322,35.1136,57.2182,13.0,1,6,1
2024-01-01 10:24:35,SGD-0020,220.1195,5.7966,466.2585,49.917,33.3196,537.1871,68.016,6.0966,32.0,0,5,1
2024-01-01 04:05:50,SGD-0017,222.224,4.8495,1023.7981,50.0285,39.63,5.006,0.8841,90.8722,1.0,1,0,0
2024-01-01 10:41:40,SGD-0006,201.6538,7.4579,1570.136,50.5831,48.4005,611.1682,61.276,4.4109,31.0,1,9,1
2024-01-01 11:44:30,SGD-0010,374.8195,12.533,2098.5926,48.7806,56.8239,426.034,37.9075,39.4592,5.0,0,7,1
2024-01-01 02:20:50,SGD-0047,220.2386,5.0155,1049.3803,49.9962,25.9549,26.3907,0.5342,98.367,1.0,1,0,0
2024-01-01 03:30:50,SGD-0042,220.5162,6.6418,1391.3946,50.0095,28.6911,6.0801,1.2813,98.1976,2.0,1,0,0
2024-01-01 09:17:55,SGD-0023,216.4254,3.006,618.0449,50.0,30.0,118.5656,18.5789,26.8109,17.0,1,5,1
2024-01-01 08:09:50,SGD-0028,221.7309,6.1523,1295.939,49.9965,35.2525,13.8899,1.1999,90.7228,2.0,1,0,0
2024-01-01 09:05:05,SGD-0048,274.9439,6.6008,2452.8247,53.8429,73.8284,272.5843,5.6925,21.423,1.0,0,3,1
2024-01-01 13:42:15,SGD-0038,215.9788,4.3101,884.3373,50.0102,54.0726,39.104,5.8191,97.9294,2.0,1,0,2
2024-01-01 03:59:15,SGD-0037,222.642,5.2864,1118.1356,49.9662,33.4504,9.95,1.8912,95.2794,0.0,1,0,0
2024-01-01 13:08:40,SGD-0011,213.7423,2.1684,2786.0329,49.0794,25.341,40.7049,8.3346,95.5219,3.0,1,1,2
2024-01-01 02:05:00,SGD-0038,220.4014,5.3728,1124.9605,49.8904,27.4833,21.2585,0.4472,95.0293,1.0,1,0,0
2024-01-01 12:03:20,SGD-0035,238.7778,5.8064,1592.9179,50.092,41.1147,34.5239,2.8837,70.7416,0.0,1,0,2
2024-01-01 05:47:10,SGD-0041,219.0394,5.4043,1124.5756,49.9905,28.4121,20.4182,0.5053,96.4817,1.0,1,0,0
2024-01-01 12:39:30,SGD-0005,218.4541,8.4009,1529.842,49.9979,85.4503,64.5038,9.0195,63.2879,4.0,1,1,2
2024-01-01 10:40:10,SGD-0019,216.2504,8.5819,1682.9017,50.6663,41.4812,794.7997,66.8438,11.9693,20.0,1,2,1
2024-01-01 07:08:25,SGD-0023,220.4696,7.5285,1576.8245,50.1834,30.8983,21.5117,1.7451,98.0046,1.0,1,0,0
2024-01-01 07:21:35,SGD-0031,218.8422,4.7184,980.9526,50.1013,29.1807,8.0607,0.7612,91.3041,1.0,1,0,0
2024-01-01 07:37:20,SGD-0022,219.963,5.5731,1164.5885,50.1402,36.0452,20.111,1.9409,90.8413,0.0,1,0,0
2024-01-01 12:32:05,SGD-0047,215.6226,5.3522,1096.3568,50.0,32.7404,8.8018,1.4067,82.1398,1.0,1,0,2
2024-01-01 05:58:15,SGD-0004,218.8169,5.0561,1051.0388,50.0625,37.7039,13.4414,0.9054,91.3076,2.0,1,0,0
2024-01-01 08:24:35,SGD-0039,170.5694,22.1311,3965.6109,48.0877,60.5748,53.7665,10.5079,42.5906,8.0,0,0,1
2024-01-01 07:17:55,SGD-0032,219.3854,6.6623,1388.5308,50.113,38.1928,29.1218,1.3163,98.4316,2.0,1,0,0
2024-01-01 00:47:35,SGD-0035,220.237,4.6268,968.042,50.1246,29.9454,11.773,1.4319,92.549,1.0,1,0,0
2024-01-01 08:31:15,SGD-0025,175.2446,25.9274,4100.0599,51.2294,49.0232,177.1675,8.5897,57.8463,3.0,1,2,1
2024-01-01 02:22:40,SGD-0004,218.1936,4.062,841.9871,50.1141,31.9939,8.9961,0.038,95.2321,0.0,1,0,0
2024-01-01 00:15:20,SGD-0033,221.6425,4.886,1028.8025,49.8291,29.2913,14.4452,1.2461,98.1241,2.0,1,0,0
2024-01-01 03:36:25,SGD-0021,220.1617,5.3756,1124.3305,50.1957,32.4226,15.5009,1.3953,94.1141,0.0,1,0,0
2024-01-01 11:16:35,SGD-0045,139.959,19.7258,84.5949,61.22,12.0438,520.6837,69.5163,15.8286,18.0,0,2,1
2024-01-01 02:39:45,SGD-0017,222.5142,4.8387,1022.8499,50.0946,28.2737,18.4634,0.7862,97.3776,0.0,1,0,0
2024-01-01 07:42:35,SGD-0001,217.6837,6.1198,1265.5784,49.8431,29.5297,19.9514,0.7926,96.4329,0.0,1,0,0
2024-01-01 08:26:30,SGD-0036,293.4223,16.8736,5640.6158,55.619,52.8124,221.8948,6.3669,26.052,9.0,0,4,1
2024-01-01 04:40:30,SGD-0018,221.3611,5.1727,1087.7766,50.1447,33.2192,18.1926,0.1554,99.1099,0.0,1,0,0
2024-01-01 13:29:15,SGD-0022,222.7645,4.5772,968.6512,49.9423,26.7867,13.8734,4.3906,80.7311,2.0,1,0,2
2024-01-01 09:43:20,SGD-0038,219.9191,5.2442,1095.6327,50.0,30.0,312.1462,34.4163,52.9431,11.0,1,4,1
2024-01-01 10:39:45,SGD-0034,220.3674,3.2775,598.9914,51.6346,54.3425,571.6076,59.3806,14.1971,40.0,0,2,1
2024-01-01 06:17:55,SGD-0025,219.8843,4.8586,1014.9035,50.0646,36.0466,17.7218,1.7893,91.464,1.0,1,0,0
2024-01-01 03:52:05,SGD-0036,221.2219,5.8307,1225.39,50.1099,26.9983,8.0418,1.2493,94.3424,2.0,1,0,0
2024-01-01 00:41:35,SGD-0027,221.7049,4.7543,1001.3462,50.136,26.9549,22.3129,0.6661,99.847,1.0,1,0,0
2024-01-01 08:38:10,SGD-0011,387.8251,25.3737,4918.4834,46.8148,75.8234,83.7368,8.2859,65.8495,4.0,0,0,1
2024-01-01 05:42:40,SGD-0047,218.7322,4.583,952.3189,49.9352,31.6358,22.0273,1.6296,92.2254,0.0,1,0,0
2024-01-01 07:07:20,SGD-0031,218.9617,5.8313,1212.9923,49.964,34.4232,10.3527,1.2563,90.9743,0.0,1,0,0
2024-01-01 10:04:00,SGD-0002,215.1699,3.0738,628.3176,50.0,30.0,301.9999,34.3542,38.3462,16.0,1,3,1
2024-01-01 04:41:25,SGD-0044,220.7041,5.2446,1099.6314,50.0881,36.1783,14.6945,0.6367,96.1633,1.0,1,0,0
2024-01-01 13:09:55,SGD-0050,194.9766,2.7629,1834.2916,51.7498,39.5905,57.6589,13.3028,63.3961,2.0,1,1,2
2024-01-01 11:18:50,SGD-0030,377.7499,23.2431,3888.7289,52.5994,12.2719,795.7811,28.5557,23.1469,17.0,1,4,1
2024-01-01 06:21:40,SGD-0037,223.3971,5.207,1105.0727,50.0794,33.88,6.0151,1.813,95.755,1.0,1,0,0
2024-01-01 08:32:50,SGD-0042,134.8915,7.4882,1322.8142,45.9079,78.5146,278.7055,11.385,41.8525,4.0,0,0,1
2024-01-01 05:05:40,SGD-0033,218.1332,4.646,962.7749,50.0476,28.1945,10.2078,1.3078,99.7136,0.0,1,0,0
2024-01-01 08:10:30,SGD-0046,220.1676,4.7757,998.8896,49.9272,30.1342,9.2682,0.9578,95.7223,1.0,1,0,0
2024-01-01 00:27:40,SGD-0011,218.9969,5.141,1069.5595,50.153,30.4575,24.3939,0.504,92.4719,2.0,1,0,0
2024-01-01 10:11:50,SGD-0022,204.938,8.2992,1478.9539,50.7374,54.1949,680.8294,75.1505,16.5807,28.0,1,5,1
2024-01-01 01:15:15,SGD-0018,217.6708,4.4414,918.4291,50.1391,32.208,8.1854,1.8117,98.2651,1.0,1,0,0
2024-01-01 04:22:00,SGD-0044,219.4443,6.6969,1396.112,50.0796,34.0526,18.4584,1.1947,94.9377,2.0,1,0,0
2024-01-01 04:42:30,SGD-0041,218.2242,6.3705,1320.6895,49.8598,36.1525,15.7674,1.4437,92.2992,1.0,1,0,0
2024-01-01 03:43:05,SGD-0034,217.1183,4.9807,1027.3401,50.106,26.8736,6.1073,0.869,90.1869,1.0,1,0,0
2024-01-01 06:08:05,SGD-0020,218.04,5.7095,1182.6529,50.0445,34.6641,8.7506,0.6454,92.436,0.0,1,0,0
2024-01-01 10:57:00,SGD-0023,127.0397,38.8439,4137.7326,59.2424,82.7948,663.3248,61.9628,39.3558,3.0,0,2,1
2024-01-01 13:32:00,SGD-0032,215.581,3.9061,799.9832,49.9966,34.5329,27.6631,0.2274,83.1253,1.0,1,0,2
2024-01-01 03:10:05,SGD-0019,217.555,5.2068,1076.1328,50.0546,38.5738,14.8033,0.663,99.3622,0.0,1,0,0
