timestamp,sensor_id,voltage,current,frequency,power,temperature,load_percentage,status
2022-02-02 00:46:07.567567,V-01,226.38,10.54,50.01,2386.05,35.68,45.66,0
2022-02-03 00:47:34.054054,V-01,225.66,10.25,50.05,2313.02,24.25,65.81,0
2022-02-04 00:49:00.540540,V-01,208.27,8.68,50.07,1807.78,22.65,31.11,0
2022-02-05 00:50:27.027027,V-01,222.28,8.65,49.85,1922.72,31.49,68.89,0
2022-02-06 00:51:53.513513,V-01,221.86,9.45,49.95,2096.58,28.47,32.37,0
2022-02-07 00:53:20.000000,V-01,219.05,10.06,50.04,2203.64,27.23,23.77,0
2022-02-08 00:54:46.486486,V-01,215.88,10.55,49.96,2277.53,32.92,58.68,0
2022-02-09 00:56:12.972972,V-01,221.46,10.38,50.15,2298.75,27.18,59.1,0
2022-02-10 00:57:39.459459,V-01,222.54,8.27,49.98,1840.41,22.29,26.34,0
2022-02-11 00:59:05.945945,V-01,220.49,11.17,50.07,2462.87,39.2,36.78,0
2022-02-12 01:00:32.432432,V-01,220.86,9.8,49.91,2164.43,29.99,55.59,0
2022-02-13 01:01:58.918918,V-01,217.73,10.92,49.89,2377.61,30.2,44.5,0
2022-02-14 01:03:25.405405,V-01,229.68,9.48,49.92,2177.37,32.48,62.53,0
2022-02-15 01:04:51.891891,V-01,224.7,8.0,49.95,1797.6,29.47,21.5,0
2022-02-16 01:06:18.378378,V-01,213.87,11.91,50.19,2547.19,30.33,28.09,0
2022-02-17 01:07:44.864864,V-01,209.24,7.96,50.13,1665.55,30.11,42.11,0
2022-02-18 01:09:11.351351,V-01,224.89,10.39,50.18,2336.61,31.16,52.77,0
2022-02-19 01:10:37.837837,V-01,214.88,10.65,49.98,2288.47,28.46,66.63,0
2022-02-20 01:12:04.324324,V-01,214.03,10.21,50.01,2185.25,31.46,75.59,0
2022-02-21 01:13:30.810810,V-01,220.58,8.67,49.75,1912.43,41.97,61.35,0
2022-02-22 01:14:57.297297,V-01,225.9,8.88,49.84,2005.99,37.27,29.64,0
2022-02-23 01:16:23.783783,V-01,219.73,8.85,49.94,1944.61,26.87,54.37,0
2022-02-24 01:17:50.270270,V-01,218.21,10.55,50.07,2302.12,26.67,20.67,0
2022-02-25 01:19:16.756756,V-01,219.08,10.99,49.96,2407.69,25.16,25.35,0
2022-02-26 01:20:43.243243,V-01,209.29,8.83,49.93,1848.03,32.66,67.78,0
2022-02-27 01:22:09.729729,V-01,221.64,10.0,50.11,2216.4,28.5,50.97,0
2022-02-28 01:23:36.216216,V-01,223.11,10.23,49.94,2282.42,29.09,73.35,0
2022-03-01 01:25:02.702702,V-01,217.26,9.92,49.87,2155.22,27.4,72.97,0
2022-03-02 01:26:29.189189,V-01,228.63,11.89,50.03,2718.41,32.53,37.84,0
2022-03-03 01:27:55.675675,V-01,223.98,10.03,50.07,2246.52,37.67,65.65,0
2022-03-04 01:29:22.162162,V-01,221.19,10.72,49.94,2371.16,29.09,47.87,0
2022-03-05 01:30:48.648648,V-01,214.15,8.77,49.82,1878.1,25.13,68.91,0
2022-03-06 01:32:15.135135,V-01,220.87,8.68,50.05,1917.15,29.47,22.75,0
2022-03-07 01:33:41.621621,V-01,219.43,11.2,49.68,2457.62,29.2,39.71,0
2022-03-08 01:35:08.108108,V-01,212.21,10.61,49.89,2251.55,30.95,79.37,0
2022-03-09 01:36:34.594594,V-01,217.88,10.8,50.09,2353.1,29.8,60.51,0
2022-03-10 01:38:01.081081,V-01,214.5,9.49,50.07,2035.6,23.76,68.95,0
2022-03-11 01:39:27.567567,V-01,226.83,9.04,50.12,2050.54,25.12,26.16,0
2022-03-12 01:40:54.054054,V-01,218.12,10.78,49.94,2351.33,22.13,24.02,0
2022-03-13 01:42:20.540540,V-01,221.87,9.48,49.85,2103.33,35.92,38.07,0
2022-03-14 01:43:47.027027,V-01,223.2,10.37,49.83,2314.58,27.96,50.33,0
2022-03-15 01:45:13.513513,V-01,215.77,10.34,49.78,2231.06,32.01,24.83,0
2022-03-16 01:46:40.000000,V-01,222.25,9.26,50.29,2058.04,36.48,22.39,0
2022-03-17 01:48:06.486486,V-01,217.76,11.2,50.02,2438.91,36.67,57.85,0
2022-03-18 01:49:32.972972,V-01,225.17,11.05,49.94,2488.13,29.32,43.58,0
2022-03-19 01:50:59.459459,V-01,221.37,9.8,50.17,2169.43,31.25,63.54,0
2022-03-20 01:52:25.945945,V-01,211.41,11.28,50.01,2384.7,23.35,22.76,0
2022-03-21 01:53:52.432432,V-01,215.66,10.16,49.96,2191.11,23.51,50.29,0
2022-03-22 01:55:18.918918,V-01,223.21,9.68,49.97,2160.67,23.15,60.47,0
2022-03-23 01:56:45.405405,V-01,211.92,10.07,49.89,2134.03,24.98,44.42,0
2022-03-24 01:58:11.891891,V-01,221.92,9.02,49.96,2001.72,30.21,55.03,0
2022-03-25 01:59:38.378378,V-01,221.7,8.32,49.98,1844.54,34.11,24.63,0
2022-03-26 02:01:04.864864,V-01,220.54,8.81,50.04,1942.96,37.57,43.17,0
2022-03-27 02:02:31.351351,V-01,217.41,9.52,50.0,2069.74,29.5,69.34,0
2022-03-28 02:03:57.837837,V-01,226.39,10.13,49.94,2293.33,25.63,20.91,0
2022-03-29 02:05:24.324324,V-01,220.6,8.56,49.92,1888.34,27.59,36.86,0
2022-03-30 02:06:50.810810,V-01,221.94,10.58,50.08,2348.13,35.86,47.09,0
2022-03-31 02:08:17.297297,V-01,220.01,10.92,49.93,2402.51,35.43,67.52,0
2022-04-01 02:09:43.783783,V-01,225.58,9.26,50.1,2088.87,34.35,27.2,0
2022-04-02 02:11:10.270270,V-01,217.03,10.25,50.1,2224.56,21.31,61.27,0
2022-04-03 02:12:36.756756,V-01,227.31,9.36,49.88,2127.62,25.77,24.06,0
2022-04-04 02:14:03.243243,V-01,221.8,9.5,50.11,2107.1,34.39,27.79,0
2022-04-05 02:15:29.729729,V-01,213.78,10.8,50.08,2308.82,43.07,45.28,0
2022-04-06 02:16:56.216216,V-01,216.98,12.8,49.93,2777.34,29.35,47.88,0
2022-04-07 02:18:22.702702,V-01,216.07,11.92,50.15,2575.55,26.4,40.47,0
2022-04-08 02:19:49.189189,V-01,228.17,8.69,50.01,1982.8,26.19,74.3,0
2022-04-09 02:21:15.675675,V-01,216.83,10.6,49.94,2298.4,37.62,51.94,0
2022-04-10 02:22:42.162162,V-01,223.62,11.02,50.02,2464.29,24.53,20.05,0
2022-04-11 02:24:08.648648,V-01,218.19,10.51,49.85,2293.18,27.28,63.34,0
2022-04-12 02:25:35.135135,V-01,220.19,10.18,50.23,2241.53,31.77,75.48,0
2022-04-13 02:27:01.621621,V-01,225.88,8.77,49.99,1980.97,40.52,75.08,0
2022-04-14 02:28:28.108108,V-01,211.04,9.71,49.94,2049.2,40.59,79.09,0
2022-04-15 02:29:54.594594,V-01,218.94,10.24,49.94,2241.95,27.02,25.91,0
2022-04-16 02:31:21.081081,V-01,222.81,9.39,50.02,2092.19,26.41,26.92,0
2022-04-17 02:32:47.567567,V-01,216.19,11.62,50.15,2512.13,25.97,28.15,0
2022-04-18 02:34:14.054054,V-01,221.37,10.44,49.96,2311.1,33.12,20.59,0
2022-04-19 02:35:40.540540,V-01,216.5,10.59,50.04,2292.74,31.12,47.03,0
2022-04-20 02:37:07.027027,V-01,219.62,9.59,49.96,2106.16,36.1,66.95,0
2022-04-21 02:38:33.513513,V-01,219.47,9.09,49.74,1994.98,30.59,21.57,0
2022-04-22 02:40:00.000000,V-01,215.91,10.32,50.09,2228.19,39.3,22.71,0
2022-04-23 02:41:26.486486,V-01,213.68,8.43,50.16,1801.32,39.44,70.62,0
2022-04-24 02:42:52.972972,V-01,218.32,10.48,49.98,2287.99,34.58,33.84,0
2022-04-25 02:44:19.459459,V-01,224.69,10.73,50.08,2410.92,36.27,25.0,0
2022-04-26 02:45:45.945945,V-01,213.55,10.33,50.12,2205.97,35.65,34.4,0
2022-04-27 02:47:12.432432,V-01,221.99,11.84,50.05,2628.36,39.41,25.27,0
2022-04-28 02:48:38.918918,V-01,214.14,8.76,49.9,1875.87,36.59,30.61,0
2022-04-29 02:50:05.405405,V-01,209.87,9.15,49.98,1920.31,31.96,55.68,0
2022-04-30 02:51:31.891891,V-01,222.53,9.24,49.86,2056.18,28.34,71.33,0
2022-05-01 02:52:58.378378,V-01,221.19,9.17,49.95,2028.31,24.78,62.69,0
2022-05-02 02:54:24.864864,V-01,216.4,9.73,49.92,2105.57,27.76,30.69,0
2022-05-03 02:55:51.351351,V-01,220.05,9.82,50.04,2160.89,32.22,72.35,0
2022-05-04 02:57:17.837837,V-01,228.76,11.57,49.81,2646.75,26.21,53.19,0
2022-05-05 02:58:44.324324,V-01,221.03,11.78,49.9,2603.73,31.34,72.7,0
2022-05-06 03:00:10.810810,V-01,225.6,11.0,50.03,2481.6,25.74,41.62,0
2022-05-07 03:01:37.297297,V-01,215.95,10.91,49.94,2356.01,30.66,27.97,0
2022-05-08 03:03:03.783783,V-01,220.12,9.85,49.89,2168.18,34.46,31.5,0
2022-05-09 03:04:30.270270,V-01,208.03,9.41,50.0,1957.56,32.42,77.71,0
2022-05-10 03:05:56.756756,V-01,215.05,9.02,49.95,1939.75,24.08,46.3,0
2022-05-11 03:07:23.243243,V-01,214.28,9.14,49.91,1958.52,36.13,26.46,0
2022-05-12 03:08:49.729729,V-01,230.81,10.87,49.87,2508.9,32.06,33.73,0
2022-05-13 03:10:16.216216,V-01,214.24,10.02,49.84,2146.68,31.84,42.61,0
2022-05-14 03:11:42.702702,V-01,215.26,9.8,50.05,2109.55,22.26,75.07,0
2022-05-15 03:13:09.189189,V-01,219.76,9.57,50.15,2103.1,26.09,75.5,0
2022-05-16 03:14:35.675675,V-01,225.61,8.67,49.97,1956.04,37.74,65.45,0
2022-05-17 03:16:02.162162,V-01,220.93,10.06,50.05,2222.56,28.5,41.43,0
2022-05-18 03:17:28.648648,V-01,223.24,10.12,49.89,2259.19,27.99,71.18,0
2022-05-19 03:18:55.135135,V-01,219.88,11.17,50.0,2456.06,22.69,54.87,0
2022-05-20 03:20:21.621621,V-01,221.16,9.17,50.04,2028.04,27.08,54.23,0
2022-05-21 03:21:48.108108,V-01,216.35,10.53,50.02,2278.17,21.92,47.59,0
2022-05-22 03:23:14.594594,V-01,208.17,10.58,50.06,2202.44,30.65,55.61,0
2022-05-23 03:24:41.081081,V-01,222.76,12.18,49.93,2713.22,25.59,55.96,0
2022-05-24 03:26:07.567567,V-01,219.73,10.9,50.01,2395.06,39.49,65.35,0
2022-05-25 03:27:34.054054,V-01,215.44,9.67,50.09,2083.3,42.44,32.94,0
2022-05-26 03:29:00.540540,V-01,221.24,10.09,50.06,2232.31,36.57,52.0,0
2022-05-27 03:30:27.027027,V-01,219.34,9.6,50.12,2105.66,31.81,34.47,0
2022-05-28 03:31:53.513513,V-01,214.09,9.73,50.1,2083.1,27.16,35.04,0
2022-05-29 03:33:20.000000,V-01,227.59,10.6,49.88,2412.45,30.92,78.81,0
2022-05-30 03:34:46.486486,V-01,220.97,9.51,49.98,2101.42,24.3,67.09,0
2022-05-31 03:36:12.972972,V-01,220.56,10.37,50.2,2287.21,28.15,64.79,0
2022-06-01 03:37:39.459459,V-01,209.83,10.32,49.93,2165.45,23.19,68.97,0
2022-06-02 03:39:05.945945,V-01,216.35,11.57,49.92,2503.17,32.09,62.44,0
2022-06-03 03:40:32.432432,V-01,216.92,12.24,49.99,2655.1,28.97,47.46,0
2022-06-04 03:41:58.918918,V-01,216.96,10.73,49.88,2327.98,24.72,22.63,0
2022-06-05 03:43:25.405405,V-01,222.67,10.42,50.15,2320.22,30.6,69.06,0
2022-06-06 03:44:51.891891,V-01,224.45,11.57,49.99,2596.89,30.89,68.45,0
2022-06-07 03:46:18.378378,V-01,216.62,9.76,50.0,2114.21,30.91,37.94,0
2022-06-08 03:47:44.864864,V-01,227.05,9.83,49.79,2231.9,35.22,47.71,0
2022-06-09 03:49:11.351351,V-01,223.22,10.8,49.96,2410.78,28.22,76.17,0
2022-06-10 03:50:37.837837,V-01,221.12,10.05,49.89,2222.26,29.19,58.6,0
2022-06-11 03:52:04.324324,V-01,215.85,8.84,49.97,1908.11,30.11,28.95,0
2022-06-12 03:53:30.810810,V-01,228.3,10.64,50.04,2429.11,26.66,73.4,0
2022-06-13 03:54:57.297297,V-01,227.83,10.08,49.9,2296.53,34.65,56.43,0
2022-06-14 03:56:23.783783,V-01,218.79,9.26,50.09,2026.0,25.64,50.08,0
2022-06-15 03:57:50.270270,V-01,226.56,11.68,49.79,2646.22,38.32,60.75,0
2022-06-16 03:59:16.756756,V-01,219.21,9.6,50.08,2104.42,22.96,79.43,0
2022-06-17 04:00:43.243243,V-01,221.38,9.08,50.04,2010.13,21.61,40.98,0
2022-06-18 04:02:09.729729,V-01,219.25,8.5,49.94,1863.62,20.96,28.32,0
2022-06-19 04:03:36.216216,V-01,222.99,11.88,50.18,2649.12,24.08,72.02,0
2022-06-20 04:05:02.702702,V-01,216.51,9.01,50.11,1950.76,27.72,64.12,0
2022-06-21 04:06:29.189189,V-01,215.91,9.37,50.12,2023.08,36.1,25.77,0
2022-06-22 04:07:55.675675,V-01,215.16,9.74,49.98,2095.66,33.16,79.82,0
2022-06-23 04:09:22.162162,V-01,226.9,9.29,49.93,2107.9,31.77,23.39,0
2022-06-24 04:10:48.648648,V-01,214.05,11.26,49.77,2410.2,29.19,38.01,0
2022-06-25 04:12:15.135135,V-01,216.06,11.09,50.06,2396.11,34.21,59.77,0
2022-06-26 04:13:41.621621,V-01,220.89,9.86,50.03,2177.98,24.69,60.47,0
2022-06-27 04:15:08.108108,V-01,225.87,10.28,49.94,2321.94,33.33,76.09,0
2022-06-28 04:16:34.594594,V-01,217.06,10.48,49.89,2274.79,26.52,22.56,0
2022-06-29 04:18:01.081081,V-01,214.88,10.99,49.9,2361.53,22.98,60.54,0
2022-06-30 04:19:27.567567,V-01,217.72,11.52,49.98,2508.13,37.37,78.67,0
2022-07-01 04:20:54.054054,V-01,228.45,9.65,49.99,2204.54,28.82,62.52,0
2022-07-02 04:22:20.540540,V-01,224.85,11.4,49.99,2563.29,37.63,32.77,0
2022-07-03 04:23:47.027027,V-01,219.3,8.59,50.08,1883.79,36.33,76.35,0
2022-07-04 04:25:13.513513,V-01,214.54,10.95,49.9,2349.21,28.67,79.23,0
2022-07-05 04:26:39.999999,V-01,225.54,8.91,50.08,2009.56,36.12,59.18,0
2022-07-06 04:28:06.486486,V-01,217.48,10.05,49.93,2185.67,34.46,70.64,0
2022-07-07 04:29:32.972972,V-01,222.23,10.69,50.06,2375.64,26.43,57.34,0
2022-07-08 04:30:59.459459,V-01,225.96,9.28,49.95,2096.91,35.61,65.01,0
2022-07-09 04:32:25.945945,V-01,223.95,10.33,49.92,2313.4,20.71,57.32,0
2022-07-10 04:33:52.432432,V-01,223.72,10.49,50.05,2346.82,33.39,64.29,0
2022-07-11 04:35:18.918918,V-01,210.75,10.23,49.79,2155.97,34.79,40.09,0
2022-07-12 04:36:45.405405,V-01,222.88,11.77,49.88,2623.3,23.77,59.12,0
2022-07-13 04:38:11.891891,V-01,227.14,8.94,49.88,2030.63,28.57,75.58,0
2022-07-14 04:39:38.378378,V-01,218.77,9.38,50.13,2052.06,35.43,74.12,0
2022-07-15 04:41:04.864864,V-01,223.09,8.87,49.97,1978.81,28.88,38.42,0
2022-07-16 04:42:31.351351,V-01,219.73,8.74,50.04,1920.44,38.12,79.75,0
2022-07-17 04:43:57.837837,V-01,215.84,7.99,50.04,1724.56,36.09,26.26,0
2022-07-18 04:45:24.324324,V-01,225.25,11.02,50.16,2482.26,31.18,45.56,0
2022-07-19 04:46:50.810810,V-01,221.46,9.16,49.87,2028.57,21.92,39.31,0
2022-07-20 04:48:17.297297,V-01,219.84,9.15,49.96,2011.54,25.89,36.87,0
2022-07-21 04:49:43.783783,V-01,214.46,9.53,49.8,2043.8,29.79,38.24,0
2022-07-22 04:51:10.270270,V-01,214.11,9.42,50.11,2016.92,26.85,25.14,0
2022-07-23 04:52:36.756756,V-01,230.73,9.03,50.14,2083.49,36.04,63.93,0
2022-07-24 04:54:03.243243,V-01,219.15,11.08,49.84,2428.18,26.55,59.69,0
2022-07-25 04:55:29.729729,V-01,218.63,9.3,50.09,2033.26,24.5,62.11,0
2022-07-26 04:56:56.216216,V-01,218.38,9.52,49.85,2078.98,25.28,78.98,0
2022-07-27 04:58:22.702702,V-01,223.81,9.61,50.01,2150.81,24.17,52.96,0
2022-07-28 04:59:49.189189,V-01,225.2,9.28,50.0,2089.86,23.99,29.31,0
2022-07-29 05:01:15.675675,V-01,207.05,10.58,49.97,2190.59,23.05,31.95,0
2022-07-30 05:02:42.162162,V-01,219.02,10.47,49.95,2293.14,31.57,78.03,0
2022-07-31 05:04:08.648648,V-01,213.77,9.23,49.95,1973.1,28.6,70.48,0
2022-08-01 05:05:35.135135,V-01,215.76,9.62,49.96,2075.61,26.32,23.61,0
2022-08-02 05:07:01.621621,V-01,234.48,12.59,49.99,2952.1,30.76,45.18,0
2022-08-03 05:08:28.108108,V-01,216.1,9.98,50.1,2156.68,29.62,24.3,0
2022-08-04 05:09:54.594594,V-01,215.5,9.56,50.23,2060.18,21.29,75.87,0
2022-08-05 05:11:21.081081,V-01,227.55,10.79,49.87,2455.26,31.02,63.51,0
2022-08-06 05:12:47.567567,V-01,216.73,9.42,49.92,2041.6,31.68,50.56,0
2022-08-07 05:14:14.054054,V-01,221.79,11.25,50.01,2495.14,28.03,38.61,0
2022-08-08 05:15:40.540540,V-01,223.69,10.17,49.91,2274.93,33.21,63.89,0
2022-08-09 05:17:07.027027,V-01,228.79,9.26,50.09,2118.6,31.38,29.19,0
2022-08-10 05:18:33.513513,V-01,216.57,9.81,50.02,2124.55,30.66,67.15,0
2022-08-11 05:20:00.000000,V-01,219.91,9.66,49.99,2124.33,28.44,56.42,0
2022-08-12 05:21:26.486486,V-01,221.21,10.52,50.02,2327.13,35.52,46.37,0
2022-08-13 05:22:52.972972,V-01,219.18,11.15,49.85,2443.86,31.96,65.01,0
2022-08-14 05:24:19.459459,V-01,218.99,8.74,50.11,1913.97,26.67,20.03,0
2022-08-15 05:25:45.945945,V-01,222.2,9.8,50.03,2177.56,29.39,59.19,0
2022-08-16 05:27:12.432432,V-01,220.86,10.13,50.08,2237.31,33.25,34.67,0
2022-08-17 05:28:38.918918,V-01,219.63,10.75,50.07,2361.02,28.37,78.74,0
2022-08-18 05:30:05.405405,V-01,220.88,9.31,50.02,2056.39,34.2,58.82,0
2022-08-19 05:31:31.891891,V-01,229.42,10.67,49.82,2447.91,33.97,73.97,0
2022-08-20 05:32:58.378378,V-01,218.32,11.03,50.1,2408.07,28.94,53.09,0
2022-08-21 05:34:24.864864,V-01,221.7,11.59,50.01,2569.5,33.78,64.8,0
2022-08-22 05:35:51.351351,V-01,217.31,11.23,50.04,2440.39,23.8,47.88,0
2022-08-23 05:37:17.837837,V-01,218.39,9.78,49.8,2135.85,32.5,37.4,0
2022-08-24 05:38:44.324324,V-01,222.7,8.67,49.95,1930.81,36.27,60.5,0
2022-08-25 05:40:10.810810,V-01,223.37,9.88,50.08,2206.9,32.07,45.06,0
2022-08-26 05:41:37.297297,V-01,220.09,9.09,50.23,2000.62,20.68,22.34,0
2022-08-27 05:43:03.783783,V-01,228.67,9.84,50.08,2250.11,39.12,36.18,0
2022-08-28 05:44:30.270270,V-01,217.2,10.12,50.11,2198.06,35.99,45.24,0
2022-08-29 05:45:56.756756,V-01,211.58,10.63,50.07,2249.1,32.98,70.6,0
2022-08-30 05:47:23.243243,V-01,218.86,10.74,49.83,2350.56,24.97,36.59,0
2022-08-31 05:48:49.729729,V-01,229.91,11.31,49.9,2600.28,27.41,69.47,0
2022-09-01 05:50:16.216216,V-01,230.38,9.39,49.99,2163.27,27.33,35.46,0
2022-09-02 05:51:42.702702,V-01,219.43,10.08,50.04,2211.85,33.99,24.5,0
2022-09-03 05:53:09.189189,V-01,220.94,10.28,50.01,2271.26,24.29,27.7,0
2022-09-04 05:54:35.675675,V-01,223.24,10.07,49.98,2248.03,28.48,48.83,0
2022-09-05 05:56:02.162162,V-01,231.61,10.72,49.95,2482.86,30.04,62.46,0
2022-09-06 05:57:28.648648,V-01,214.77,8.28,50.13,1778.3,33.04,40.99,0
2022-09-07 05:58:55.135135,V-01,215.17,10.73,50.0,2308.77,35.74,23.16,0
2022-09-08 06:00:21.621621,V-01,224.49,11.45,50.14,2570.41,33.3,25.33,0
2022-09-09 06:01:48.108108,V-01,224.18,9.39,49.87,2105.05,33.46,63.42,0
2022-09-10 06:03:14.594594,V-01,210.64,9.83,49.98,2070.59,27.44,68.08,0
2022-09-11 06:04:41.081081,V-01,218.03,11.2,50.11,2441.94,28.35,49.47,0
2022-09-12 06:06:07.567567,V-01,219.79,11.2,49.89,2461.65,31.16,72.17,0
2022-09-13 06:07:34.054054,V-01,219.54,11.09,49.88,2434.7,29.09,38.84,0
2022-09-14 06:09:00.540540,V-01,217.11,8.48,50.06,1841.09,42.15,70.79,0
2022-09-15 06:10:27.027027,V-01,220.46,9.24,50.11,2037.05,26.39,74.86,0
2022-09-16 06:11:53.513513,V-01,218.19,10.94,49.97,2387.0,33.54,59.93,0
2022-09-17 06:13:20.000000,V-01,223.83,9.18,49.98,2054.76,37.66,37.61,0
2022-09-18 06:14:46.486486,V-01,219.88,10.87,49.97,2390.1,32.77,39.69,0
2022-09-19 06:16:12.972972,V-01,219.86,12.42,49.99,2730.66,27.04,44.86,0
2022-09-20 06:17:39.459459,V-01,220.39,9.93,50.1,2188.47,31.92,70.2,0
2022-09-21 06:19:05.945945,V-01,218.9,8.91,50.12,1950.4,37.37,71.76,0
2022-09-22 06:20:32.432432,V-01,210.38,10.32,49.87,2171.12,32.7,54.46,0
2022-09-23 06:21:58.918918,V-01,237.84,10.7,50.15,2544.89,36.89,29.3,0
2022-09-24 06:23:25.405405,V-01,219.23,8.62,49.94,1889.76,26.3,24.88,0
2022-09-25 06:24:51.891891,V-01,213.6,8.92,50.06,1905.31,27.84,47.02,0
2022-09-26 06:26:18.378378,V-01,228.1,10.04,49.99,2290.12,35.81,59.36,0
2022-09-27 06:27:44.864864,V-01,213.23,8.84,49.88,1884.95,24.14,43.03,0
2022-09-28 06:29:11.351351,V-01,225.61,11.13,49.96,2511.04,35.17,79.41,0
2022-09-29 06:30:37.837837,V-01,223.76,11.89,49.88,2660.51,23.24,44.07,0
2022-09-30 06:32:04.324324,V-01,220.74,10.1,49.99,2229.47,30.59,37.02,0
2022-10-01 06:33:30.810810,V-01,233.11,9.99,50.02,2328.77,29.52,73.63,0
2022-10-02 06:34:57.297297,V-01,216.79,9.19,50.06,1992.3,34.38,62.41,0
2022-10-03 06:36:23.783783,V-01,216.56,9.59,49.97,2076.81,25.76,70.67,0
2022-10-04 06:37:50.270270,V-01,218.64,9.83,49.93,2149.23,36.54,48.05,0
2022-10-05 06:39:16.756756,V-01,231.65,11.77,49.99,2726.52,31.25,76.9,0
2022-10-06 06:40:43.243243,V-01,222.27,11.39,50.06,2531.66,27.41,67.98,0
2022-10-07 06:42:09.729729,V-01,211.27,8.93,50.15,1886.64,27.31,35.43,0
2022-10-08 06:43:36.216216,V-01,212.64,9.27,49.91,1971.17,30.29,54.87,0
2022-10-09 06:45:02.702702,V-01,223.43,9.51,50.17,2124.82,29.77,73.13,0
2022-10-10 06:46:29.189189,V-01,225.58,8.68,49.91,1958.03,32.77,61.5,0
2022-10-11 06:47:55.675675,V-01,209.72,10.37,49.93,2174.8,33.7,52.24,0
2022-10-12 06:49:22.162162,V-01,221.56,9.43,49.94,2089.31,25.15,78.47,0
2022-10-13 06:50:48.648648,V-01,219.53,10.25,50.11,2250.18,28.37,23.38,0
2022-10-14 06:52:15.135135,V-01,231.11,8.9,49.89,2056.88,30.53,65.49,0
2022-10-15 06:53:41.621621,V-01,222.88,8.34,49.84,1858.82,35.62,24.74,0
2022-10-16 06:55:08.108108,V-01,223.53,9.82,50.08,2195.06,30.36,62.44,0
2022-10-17 06:56:34.594594,V-01,219.72,10.53,50.07,2313.65,26.96,51.43,0
2022-10-18 06:58:01.081081,V-01,210.55,10.35,49.99,2179.19,30.79,75.33,0
2022-10-19 06:59:27.567567,V-01,229.4,10.56,49.79,2422.46,32.44,62.18,0
2022-10-20 07:00:54.054054,V-01,217.91,8.33,49.77,1815.19,31.13,46.64,0
2022-10-21 07:02:20.540540,V-01,226.06,10.16,49.9,2296.77,33.38,60.12,0
2022-10-22 07:03:47.027027,V-01,212.68,8.15,49.97,1733.34,33.8,58.61,0
2022-10-23 07:05:13.513513,V-01,229.66,9.4,50.08,2158.8,31.22,47.85,0
