timestamp,device_id,voltage,current,power,frequency,temperature,latency,packet_loss,throughput,duplicate_packet,checksum_valid,authentication_fail,label
2024-01-01 12:07:40,SGD-0047,228.2124,4.7455,1052.8465,50.2655,31.765,16.02,0.24,89.39,0,1,0,0
2024-01-01 09:46:55,SGD-0002,213.1495,3.3576,784.524,49.7012,30.532,21.81,0.46,98.12,0,1,0,0
2024-01-01 07:58:25,SGD-0042,212.5967,4.6534,771.088,50.1918,28.85,15.19,0.19,95.77,0,1,0,0
2024-01-01 08:04:30,SGD-0014,215.8735,7.4652,1572.3037,50.1272,27.336,27.61,0.26,92.5,0,1,0,0
2024-01-01 06:28:55,SGD-0007,218.8644,4.9869,1218.5267,49.7817,41.632,22.2,0.5,91.71,1,1,0,0
2024-01-01 08:32:30,SGD-0035,218.2515,4.1216,824.0363,49.822,37.923,20.32,0.48,87.63,2,1,0,0
2024-01-01 03:42:45,SGD-0009,214.3852,2.9321,656.2132,50.0326,37.106,27.98,0.94,94.65,0,1,0,0
2024-01-01 00:40:40,SGD-0024,224.3185,5.9276,1485.7066,49.9611,35.279,22.18,0.4,89.35,0,1,0,0
2024-01-01 11:37:35,SGD-0010,224.5844,3.4374,501.0037,49.921,33.629,23.74,0.56,88.24,0,1,0,0
2024-01-01 05:05:15,SGD-0007,215.9967,3.4865,724.7589,49.9299,39.632,15.48,0.18,96.04,0,1,0,0
2024-01-01 04:20:50,SGD-0014,214.7133,6.7495,1408.3315,49.7742,28.932,15.66,0.56,86.67,0,1,0,0
2024-01-01 15:17:00,SGD-0038,227.5629,4.5599,1022.3705,50.237,37.819,6.79,0.5,96.67,0,1,0,0
2024-01-01 14:31:25,SGD-0003,223.4161,4.1046,1092.7275,50.0744,23.594,13.23,0.47,92.38,0,1,0,0
2024-01-01 07:05:50,SGD-0022,218.9251,8.3822,1379.7559,50.1432,29.18,20.22,0.2,88.59,0,1,0,0
2024-01-01 04:06:35,SGD-0020,216.3862,5.4623,1324.229,49.7685,34.034,15.03,0.36,91.21,1,1,0,0
2024-01-01 13:41:10,SGD-0007,220.9733,5.1375,1219.7239,49.7865,34.157,15.36,0.92,86.3,1,1,0,0
2024-01-01 14:19:20,SGD-0004,216.7813,7.2905,1624.4469,50.0227,37.344,30.42,0.21,91.16,0,1,0,0
2024-01-01 05:41:40,SGD-0023,214.8435,4.7584,852.0787,50.0196,32.865,12.09,0.47,90.79,0,1,0,0
2024-01-01 04:03:45,SGD-0028,214.1643,6.4624,1025.3727,50.2524,30.414,34.54,0.93,93.42,2,1,0,0
2024-01-01 08:00:40,SGD-0009,218.8991,7.319,1345.7339,50.1902,42.127,19.16,0.53,94.97,0,1,0,0
2024-01-01 00:25:25,SGD-0013,214.0412,5.2084,883.8473,49.8332,37.855,22.18,0.27,98.97,1,1,0,0
2024-01-01 13:33:25,SGD-0021,218.0079,6.9078,1106.2054,50.1982,30.021,33.59,0.41,85.14,0,1,0,0
2024-01-01 15:03:35,SGD-0032,222.5614,5.9724,1138.4963,49.8726,28.554,27.62,0.88,93.98,0,1,0,0
2024-01-01 01:33:25,SGD-0020,217.7749,5.7436,1466.7201,49.8793,23.009,19.06,0.74,84.68,1,1,0,0
2024-01-01 14:44:15,SGD-0044,216.4757,7.8478,1585.1063,49.9906,31.113,21.85,0.23,93.06,0,1,0,0
2024-01-01 03:45:40,SGD-0020,218.5471,3.8004,916.6935,50.1428,35.211,13.0,0.21,94.89,0,1,0,0
2024-01-01 13:46:45,SGD-0017,227.7645,7.5851,1634.1818,50.0492,27.025,19.18,0.85,95.2,0,1,0,0
2024-01-01 09:59:30,SGD-0045,227.1436,6.3148,840.9101,49.8753,32.788,19.31,0.87,85.09,1,1,0,0
2024-01-01 15:53:35,SGD-0013,217.0815,4.5108,870.8877,50.1528,35.115,9.29,0.23,96.35,0,1,0,0
2024-01-01 10:31:55,SGD-0018,224.7863,4.1451,808.3327,50.0877,29.546,27.87,0.52,97.81,0,1,0,0
2024-01-01 09:25:20,SGD-0006,221.7795,5.3194,1157.2702,50.0878,30.251,20.53,0.23,94.71,0,1,0,0
2024-01-01 09:47:45,SGD-0029,223.8274,5.1918,1215.2813,49.7432,34.513,14.25,0.17,88.86,0,1,0,0
2024-01-01 00:16:05,SGD-0039,217.8925,6.384,1112.8406,50.2624,34.047,24.84,0.28,92.83,1,1,0,0
2024-01-01 08:24:30,SGD-0042,212.051,7.6656,1383.7881,49.9898,36.219,26.25,0.27,85.13,1,1,0,0
2024-01-01 16:25:30,SGD-0013,217.1149,5.3101,939.4416,49.8503,25.166,19.52,0.12,98.99,0,1,0,0
2024-01-01 07:14:10,SGD-0028,218.9724,7.1291,1594.5947,50.2857,36.905,20.1,0.18,94.28,0,1,0,0
2024-01-01 11:11:55,SGD-0013,217.9573,3.7976,983.816,49.805,26.202,23.21,0.31,94.29,0,1,0,0
2024-01-01 03:20:25,SGD-0050,220.8535,8.4061,1852.4722,50.2929,29.624,32.01,0.49,89.35,1,1,0,0
2024-01-01 13:05:20,SGD-0027,217.4764,6.8958,1013.8316,50.0366,38.298,13.03,0.16,98.99,0,1,0,0
2024-01-01 03:34:30,SGD-0024,226.6648,5.7001,1278.01,49.8503,34.781,15.15,0.24,86.18,0,1,0,0
2024-01-01 12:01:30,SGD-0041,218.2095,7.5643,1052.1028,50.2658,38.157,31.27,0.22,94.1,1,1,0,0
2024-01-01 10:56:20,SGD-0019,220.6092,5.6359,1253.1704,50.161,27.68,26.42,0.34,86.15,0,1,0,0
2024-01-01 13:46:15,SGD-0032,221.1772,5.6189,1566.438,49.9473,35.021,11.77,0.14,96.68,0,1,0,0
2024-01-01 14:51:30,SGD-0036,220.6913,3.3725,703.1978,49.8751,41.239,19.57,0.37,92.69,1,1,0,0
2024-01-01 09:26:55,SGD-0031,223.2506,3.7659,792.2454,50.2325,30.559,14.42,0.19,85.11,0,1,0,0
2024-01-01 06:52:50,SGD-0027,216.6325,6.6289,1337.1069,49.7023,29.564,21.87,0.44,93.49,1,1,0,0
2024-01-01 04:31:15,SGD-0032,218.1355,3.3617,736.7186,50.2376,37.671,14.47,0.89,85.41,2,1,0,0
2024-01-01 15:12:50,SGD-0047,223.7764,5.6797,1318.1071,49.9459,34.614,8.32,0.61,92.32,1,1,0,0
2024-01-01 05:10:05,SGD-0011,228.6265,3.814,778.9943,50.185,30.91,29.97,0.25,95.86,0,1,0,0
2024-01-01 05:41:00,SGD-0006,218.2648,7.2892,876.6731,50.1298,36.751,23.34,0.24,97.1,0,1,0,0
2024-01-01 09:13:50,SGD-0018,222.8785,8.2044,1282.6056,49.8027,38.439,24.96,0.24,92.95,0,1,0,0
2024-01-01 06:20:55,SGD-0048,219.5243,3.6797,705.0217,49.7176,35.946,24.14,0.46,93.54,0,1,0,0
2024-01-01 11:42:20,SGD-0004,217.8255,7.7308,1141.9431,50.0809,27.307,11.32,0.11,99.04,0,1,0,0
2024-01-01 03:37:25,SGD-0026,219.5012,7.7172,1764.4642,49.832,23.951,12.08,0.27,96.95,0,1,0,0
2024-01-01 15:42:10,SGD-0003,225.4164,8.0382,1535.4629,50.0825,30.532,13.74,1.07,99.37,1,1,0,0
2024-01-01 15:51:10,SGD-0023,214.6399,6.5076,1289.2032,50.1561,29.01,22.73,0.32,85.36,0,1,0,0
2024-01-01 13:06:40,SGD-0031,224.8989,6.4138,1517.8132,50.2214,35.869,21.08,1.08,94.39,1,1,0,0
2024-01-01 01:53:10,SGD-0023,210.7607,7.0211,1359.3045,50.1214,27.998,15.83,0.19,91.72,1,1,0,0
2024-01-01 10:20:05,SGD-0010,221.8933,4.067,894.7981,49.9718,27.677,14.72,0.61,90.34,0,1,0,0
2024-01-01 06:15:00,SGD-0010,218.8586,5.2713,1330.4718,50.2586,38.212,13.05,0.27,97.68,2,1,0,0
2024-01-01 03:58:30,SGD-0049,228.5834,5.8893,1228.4404,49.8613,25.976,16.66,0.38,97.05,1,1,0,0
2024-01-01 13:49:10,SGD-0035,216.9556,7.944,1941.5226,50.2765,38.575,20.91,0.31,85.04,1,1,0,0
2024-01-01 10:50:30,SGD-0010,221.6181,5.7414,1591.2116,49.8172,28.49,13.1,0.53,99.24,0,1,0,0
2024-01-01 09:53:05,SGD-0003,222.2645,7.3419,1760.8859,50.0272,35.29,8.13,0.63,88.76,0,1,0,0
2024-01-01 02:43:55,SGD-0040,220.3354,4.9588,845.8937,49.8423,36.412,21.49,0.96,96.25,1,1,0,0
2024-01-01 14:55:15,SGD-0038,227.4875,5.605,1342.7043,50.2065,33.689,10.49,0.19,88.82,1,1,0,0
2024-01-01 06:28:00,SGD-0026,223.9377,6.1496,1064.23,49.8199,28.684,25.07,0.68,92.26,1,1,0,0
2024-01-01 02:14:25,SGD-0012,216.8357,4.0925,962.5,49.8765,26.015,27.57,0.39,99.73,0,1,0,0
2024-01-01 15:45:00,SGD-0036,222.3764,3.7601,727.837,50.0542,30.287,8.71,0.28,98.9,0,1,0,0
2024-01-01 11:50:55,SGD-0007,218.8926,6.9763,1479.6098,49.8235,33.041,18.44,0.41,95.39,0,1,0,0
2024-01-01 17:07:00,SGD-0001,223.659,5.3925,976.7754,49.8143,38.778,18.73,0.28,98.18,0,1,0,0
2024-01-01 15:16:00,SGD-0049,232.0057,5.5259,1486.0245,50.1694,38.876,17.46,0.18,94.24,0,1,0,0
2024-01-01 14:08:30,SGD-0029,224.6234,4.7813,1192.4709,50.1064,36.744,17.04,0.46,96.24,0,1,0,0
2024-01-01 14:39:40,SGD-0034,222.329,6.6626,1360.0052,49.8681,32.167,17.95,0.37,99.4,0,1,0,0
2024-01-01 07:16:00,SGD-0023,212.9429,5.0493,894.6227,49.8233,30.127,17.14,0.54,91.06,0,1,0,0
2024-01-02 16:08:30,SGD-0001,222.1928,4.2826,1013.5731,49.9577,42.253,7.34,0.79,78.34,1,1,0,0
2024-01-01 05:25:30,SGD-0009,215.3807,5.1061,842.4361,49.8043,32.863,13.45,0.21,92.28,0,1,0,0
2024-01-01 04:12:40,SGD-0036,217.4991,4.2099,801.4244,50.0523,39.815,19.31,0.17,95.87,0,1,0,0
2024-01-01 12:53:35,SGD-0022,220.0624,3.6062,767.6368,50.1517,25.329,8.07,0.62,98.52,1,1,0,0
2024-01-01 09:54:55,SGD-0015,222.0482,3.506,886.2161,49.8256,29.197,12.6,0.28,87.76,0,1,0,0
2024-01-01 12:58:15,SGD-0033,223.3736,7.055,1442.9842,50.0415,25.636,14.97,0.18,97.3,0,1,0,0
2024-01-01 11:41:10,SGD-0003,225.5245,8.408,2019.661,50.1725,27.239,16.64,0.63,98.66,1,1,0,0
2024-01-01 07:54:15,SGD-0049,231.4008,8.2585,1730.6858,49.8342,37.507,14.1,0.32,87.11,0,1,0,0
2024-01-01 07:57:40,SGD-0017,225.629,7.5463,1369.1993,49.8913,37.844,13.49,0.6,91.54,1,1,0,0
2024-01-01 02:27:55,SGD-0010,217.1176,4.6792,533.6171,49.7261,33.056,15.58,0.89,88.1,0,1,0,0
2024-01-01 08:12:35,SGD-0001,226.2223,7.671,1707.5246,50.1209,31.275,16.07,0.15,94.2,0,1,0,0
2024-01-01 11:13:10,SGD-0001,225.5348,7.4033,1931.0188,49.9811,29.515,16.74,0.13,95.08,1,1,0,0
2024-01-01 04:31:00,SGD-0017,225.3058,5.3228,1049.0276,49.7017,23.821,17.49,0.93,88.45,0,1,0,0
2024-01-01 06:10:35,SGD-0048,218.9861,6.6267,1417.7882,50.0988,37.154,10.25,0.98,84.99,1,1,0,0
2024-01-01 16:36:15,SGD-0020,221.475,4.5473,919.174,50.0456,30.196,8.44,0.77,91.21,0,1,0,0
2024-01-01 06:39:20,SGD-0043,222.8016,6.9953,1878.3021,50.2068,33.761,19.05,0.11,85.52,0,1,0,0
2024-01-01 17:12:15,SGD-0041,215.4987,3.174,413.2529,50.0805,38.182,10.93,0.37,88.35,2,1,0,0
2024-01-01 05:22:45,SGD-0003,220.6636,6.9111,1532.6703,50.0093,33.346,25.8,0.31,99.19,0,1,0,0
2024-01-01 02:29:20,SGD-0050,219.5835,8.0947,1368.2009,50.144,37.983,11.56,0.41,87.82,0,1,0,0
2024-01-01 11:43:40,SGD-0018,225.948,5.3506,1157.4726,50.2311,34.539,24.2,0.55,88.74,0,1,0,0
2024-01-01 11:12:45,SGD-0018,224.3785,4.6504,794.1475,49.9176,29.079,12.35,0.68,99.4,0,1,0,0
2024-01-01 12:57:50,SGD-0013,220.6048,4.7829,934.7912,49.7224,38.07,16.51,0.81,92.73,1,1,0,0
2024-01-01 16:24:15,SGD-0034,222.5511,6.8876,1598.1967,49.8677,31.06,15.87,0.23,93.41,0,1,0,0
2024-01-01 08:30:55,SGD-0043,225.9513,3.2213,911.9505,49.8128,29.576,10.68,0.74,92.61,0,1,0,0
2024-01-01 13:35:05,SGD-0017,229.0622,7.1336,1440.4493,50.2862,37.382,14.49,0.29,94.63,0,1,0,0
2024-01-01 12:56:25,SGD-0042,212.7233,5.7471,1032.1683,50.0658,26.149,8.41,0.31,91.66,1,1,0,0
2024-01-01 12:43:10,SGD-0040,224.4956,7.2732,1327.0182,50.0759,37.845,23.38,0.14,96.6,1,1,0,0
2024-01-01 01:58:25,SGD-0044,211.7432,3.7464,775.6863,49.7767,40.026,23.13,0.65,92.31,0,1,0,0
2024-01-01 15:19:25,SGD-0007,217.8364,4.5516,798.2073,50.2035,28.613,29.44,0.5,97.32,2,1,0,0
2024-01-01 00:17:30,SGD-0016,221.7353,5.6988,984.8936,49.9962,33.575,9.14,0.25,86.63,0,1,0,0
2024-01-01 02:18:35,SGD-0046,220.9637,7.1253,1294.8571,50.142,34.518,21.45,0.16,94.31,1,1,0,0
2024-01-01 13:54:25,SGD-0010,222.0164,7.9087,1796.9967,49.7368,28.383,12.76,0.42,98.94,0,1,0,0
2024-01-01 00:20:30,SGD-0029,218.7494,3.4681,749.4042,50.0641,35.688,20.38,0.69,87.46,0,1,0,0
2024-01-01 15:21:05,SGD-0034,223.9593,3.8627,1106.4869,49.8111,24.702,15.12,0.15,99.35,0,1,0,0
2024-01-01 00:08:50,SGD-0015,216.1084,2.7676,567.9308,49.9667,35.73,15.78,0.64,98.21,0,1,0,0
2024-01-01 00:44:15,SGD-0013,215.4477,7.3328,1273.7881,50.1867,31.93,29.67,0.3,92.56,1,1,0,0
2024-01-01 17:07:20,SGD-0049,232.7763,7.841,1542.1929,49.8976,38.236,18.47,0.49,99.52,2,1,0,0
2024-01-01 05:22:20,SGD-0050,223.8154,3.4498,569.6199,49.8108,42.876,18.93,0.75,92.47,2,1,0,0
2024-01-01 09:06:40,SGD-0008,222.0965,2.8076,478.5278,50.0735,31.133,13.74,0.51,92.98,0,1,0,0
2024-01-01 01:04:20,SGD-0026,220.6732,5.2569,1007.6416,50.1817,35.711,14.68,0.37,96.47,1,1,0,0
2024-01-01 04:41:40,SGD-0042,209.7566,7.2693,1165.9719,50.1688,24.999,14.55,0.5,85.28,0,1,0,0
2024-01-01 09:27:05,SGD-0035,219.2204,7.5673,1465.4978,49.854,34.505,17.02,0.47,88.64,0,1,0,0
2024-01-01 02:12:55,SGD-0039,218.0941,8.0535,1805.6397,50.0122,31.929,9.29,0.42,96.0,0,1,0,0
2024-01-01 05:22:55,SGD-0047,222.9541,7.5951,1327.7686,50.2479,27.912,8.15,0.33,99.82,1,1,0,0
2024-01-01 07:42:45,SGD-0023,214.2818,6.4328,1009.8011,49.9837,35.324,22.97,0.48,92.12,1,1,0,0
2024-01-01 07:32:30,SGD-0002,211.7929,7.8878,1677.7625,50.177,28.246,14.88,0.69,86.63,0,1,0,0
2024-01-01 16:01:10,SGD-0016,226.2937,4.4419,786.0043,49.7005,33.824,17.76,0.45,88.82,0,1,0,0
2024-01-01 07:27:15,SGD-0030,217.6112,7.6691,1695.6231,49.7648,36.732,20.05,0.33,86.37,1,1,0,0
2024-01-01 02:17:00,SGD-0026,221.5342,4.6616,1101.8279,50.2762,33.207,25.6,0.33,96.55,2,1,0,0
