timestamp,device_id,voltage,current,power,frequency,temperature,latency,packet_loss,throughput,duplicate_packet,checksum_valid,authentication_fail,label
2024-01-01 01:39:10,SGD-0001,218.8637,7.4531,1549.6543,50.1639,25.6961,13.7818,0.4171,98.8359,0.0,1,0,0
2024-01-01 00:35:00,SGD-0011,222.4179,6.5371,1381.2749,50.1747,39.7048,12.116,0.479,91.3452,2.0,1,0,0
2024-01-01 06:42:30,SGD-0027,220.3048,5.0931,1065.9395,50.1065,29.4891,18.82,0.8041,96.5943,0.0,1,0,0
2024-01-01 01:18:40,SGD-0042,220.5534,4.7856,1002.7104,49.9429,25.6497,29.1585,0.6168,93.2569,1.0,1,0,0
2024-01-01 13:41:35,SGD-0023,218.5125,5.2868,1097.4785,50.0685,36.2801,14.1413,1.8901,98.0349,0.0,1,0,0
2024-01-02 17:33:40,SGD-0049,221.1103,7.4702,1569.1551,50.0666,44.0984,32.2126,1.8143,90.7993,2.0,1,0,2
2024-01-01 19:14:20,SGD-0007,363.2759,16.7413,9028.5331,48.5524,28.4219,61.3425,6.0586,19.2761,9.0,1,1,1
2024-01-02 11:14:15,SGD-0016,217.3345,4.625,954.9084,50.0,32.3387,16.2628,0.7462,91.2363,1.0,1,0,2
2024-01-01 18:55:45,SGD-0031,379.5511,8.9909,1631.2806,53.3483,79.4621,292.6833,26.0654,59.076,2.0,1,2,1
2024-01-02 07:56:15,SGD-0003,108.6287,1.3678,4868.0085,61.8786,45.502,663.5459,53.1764,44.3381,6.0,0,4,1
2024-01-01 17:54:20,SGD-0047,245.9329,26.6629,7933.6739,49.147,51.8592,91.9992,34.1613,28.3026,2.0,0,1,1
2024-01-01 21:10:15,SGD-0010,220.1877,5.7991,1213.0377,50.0,30.0,223.6184,43.9124,44.2323,11.0,1,6,1
2024-01-02 07:03:20,SGD-0026,125.2867,28.3204,1162.4152,52.6756,81.0158,393.0542,22.8115,39.0216,14.0,1,0,1
2024-01-02 14:40:20,SGD-0013,235.4195,11.9944,3044.3403,49.6713,63.5713,78.8307,10.6247,96.984,4.0,1,1,2
2024-01-01 03:12:15,SGD-0026,218.7542,4.5939,954.6955,50.1954,33.4702,23.5195,1.1639,97.7236,0.0,1,0,0
2024-01-01 06:03:25,SGD-0018,217.7841,5.4755,1132.8488,50.0551,26.5678,15.8515,0.818,99.7504,0.0,1,0,0
2024-01-01 04:19:20,SGD-0016,220.5166,7.0175,1470.0997,50.1981,36.789,11.3869,0.4514,99.2611,0.0,1,0,0
2024-01-01 12:46:40,SGD-0034,222.4866,4.2943,907.6559,50.0588,28.0995,8.5377,0.0091,99.1263,0.0,1,0,0
2024-01-01 13:13:45,SGD-0045,219.0373,4.232,880.6212,50.0474,31.2403,18.1084,0.8105,92.4339,2.0,1,0,0
2024-01-01 01:07:20,SGD-0048,222.4746,4.7521,1004.3573,49.9419,36.5073,28.6967,1.3723,97.7623,2.0,1,0,0
2024-01-01 01:22:10,SGD-0048,221.352,6.7401,1417.344,50.0911,39.2291,26.4911,1.1485,93.5978,2.0,1,0,0
2024-01-01 01:18:55,SGD-0029,218.3238,4.8059,996.783,50.1707,26.4177,17.8037,0.5565,93.4964,0.0,1,0,0
2024-01-01 14:49:15,SGD-0010,218.953,6.5081,1353.7223,49.8239,27.212,14.399,1.645,98.1695,2.0,1,0,0
2024-01-02 16:31:10,SGD-0045,215.4575,3.8827,794.7244,49.8687,26.5601,19.002,4.6396,99.4467,1.0,1,0,2
2024-01-02 03:51:25,SGD-0050,206.1822,6.2943,1925.7798,51.4107,35.1319,555.6733,57.6152,10.4411,41.0,1,14,1
2024-01-01 08:39:55,SGD-0027,223.3056,4.1407,878.408,49.8266,39.239,26.7827,0.624,91.9455,0.0,1,0,0
2024-01-01 09:29:45,SGD-0020,218.9288,5.3419,1111.0238,50.1423,29.1822,17.6689,0.9079,95.4751,2.0,1,0,0
2024-01-01 02:04:05,SGD-0026,220.0251,5.3196,1111.9278,50.077,39.8875,23.1441,0.1841,92.8351,0.0,1,0,0
2024-01-01 03:05:50,SGD-0034,219.4731,3.344,697.2268,50.1271,25.4354,15.4437,0.5497,99.3553,1.0,1,0,0
2024-01-02 12:09:20,SGD-0012,217.3345,4.625,954.9084,50.0,32.3387,24.7928,1.5185,89.6123,0.0,1,0,2
2024-01-02 16:49:55,SGD-0023,219.8199,5.9995,1252.8687,50.0894,47.7529,35.6255,3.4657,70.7229,1.0,1,0,2
2024-01-02 10:08:00,SGD-0002,205.7824,4.7204,837.9545,49.8156,43.6322,51.8377,4.9018,73.3497,0.0,1,0,2
2024-01-01 23:22:25,SGD-0013,223.959,6.9595,1480.7136,50.0,30.0,120.7326,30.0581,38.8419,22.0,1,6,1
2024-01-02 15:01:55,SGD-0048,247.882,12.734,1628.8336,48.349,45.2166,76.2159,14.5709,61.4914,6.0,1,1,2
2024-01-02 17:12:30,SGD-0023,223.6457,4.8789,1036.598,50.0531,,31.2937,0.8639,78.2899,0.0,1,0,2
2024-01-01 19:08:15,SGD-0002,149.5063,20.9951,3199.7207,47.3914,77.5121,147.5883,5.1763,37.3408,9.0,1,0,1
2024-01-01 19:22:30,SGD-0036,159.9778,3.6809,852.3687,55.5961,69.7847,78.8487,27.7298,49.7953,5.0,1,3,1
2024-01-01 03:42:25,SGD-0033,220.4113,5.7049,1194.5621,49.8513,27.1799,26.3056,1.7952,91.8418,2.0,1,0,0
2024-01-01 09:51:45,SGD-0044,218.6431,5.9859,1243.3285,50.1209,25.5184,24.0558,1.3729,93.8578,2.0,1,0,0
2024-01-01 16:14:30,SGD-0031,221.5963,6.7609,1423.2779,49.9688,34.3328,13.02,1.6686,92.4363,0.0,1,0,0
2024-01-02 08:00:15,SGD-0027,371.2194,34.8148,4786.3907,41.263,18.0364,138.4086,37.8498,28.2739,10.0,1,4,1
2024-01-01 01:46:00,SGD-0022,222.803,4.0669,860.8033,49.944,37.9503,12.8146,1.2346,93.6648,1.0,1,0,0
2024-01-01 11:05:40,SGD-0008,221.8135,5.4031,1138.5658,50.0078,26.7964,20.6789,0.9364,93.9029,2.0,1,0,0
2024-01-02 13:25:25,SGD-0045,217.426,8.7899,1079.8435,50.1022,98.3469,48.0893,9.7477,64.0288,1.0,1,0,2
2024-01-02 11:33:10,SGD-0026,217.3345,4.625,954.9084,50.0,32.3387,21.6543,1.0216,98.5275,1.0,1,0,2
2024-01-01 11:51:15,SGD-0026,220.66,5.225,1095.2966,50.0187,33.3355,29.8912,1.4779,91.3552,0.0,1,0,0
2024-01-01 17:00:10,SGD-0003,324.7839,14.8721,4231.2815,46.6776,38.3631,292.8795,35.7245,34.6613,8.0,0,4,1
2024-01-02 07:15:15,SGD-0018,359.5791,39.8747,4147.2098,51.2424,29.268,437.5882,69.1998,33.354,3.0,0,7,1
2024-01-01 22:59:25,SGD-0014,223.959,6.9595,1480.7136,50.0,30.0,233.3133,40.8044,22.4903,28.0,1,5,1
2024-01-02 04:28:35,SGD-0030,207.5125,9.3081,600.1617,51.9014,58.405,935.3051,51.4552,4.3911,27.0,0,3,1
2024-01-02 17:09:40,SGD-0035,,4.0725,,50.073,56.2376,31.3153,5.42,75.9168,2.0,1,0,2
2024-01-02 01:55:20,SGD-0028,226.5439,5.0455,640.0926,49.088,56.2219,560.2101,48.7249,6.405,16.0,1,13,1
2024-01-01 10:18:40,SGD-0029,219.5035,5.394,1124.7982,49.9994,27.8121,21.7008,0.3672,93.8839,1.0,1,0,0
2024-01-02 07:26:40,SGD-0023,129.2207,0.4337,3378.4552,55.3935,51.6226,743.4153,44.3611,43.2629,15.0,1,4,1
2024-01-01 08:38:50,SGD-0002,217.6766,5.2701,1089.8208,50.14,29.2839,15.0689,0.9903,93.3959,1.0,1,0,0
2024-01-01 15:18:35,SGD-0048,219.6302,4.1711,870.2943,49.9904,26.5511,26.8307,0.6777,92.9659,2.0,1,0,0
2024-01-01 06:20:15,SGD-0037,219.1201,6.2791,1307.0794,50.0609,37.7966,24.2843,0.4183,98.2201,1.0,1,0,0
2024-01-01 06:04:35,SGD-0009,219.442,4.1954,874.6078,49.9235,34.3544,7.1644,1.8939,92.5817,2.0,1,0,0
2024-01-01 09:50:20,SGD-0025,220.3405,6.3774,1334.9351,49.8724,38.9232,5.1394,1.6717,99.3794,2.0,1,0,0
2024-01-02 05:35:05,SGD-0040,371.8481,41.3609,1591.9084,60.9145,64.2763,732.305,23.1456,10.5596,10.0,0,3,1
2024-01-01 21:18:00,SGD-0021,224.9885,6.8865,1471.922,50.0,30.0,175.1972,33.9189,21.1727,21.0,1,4,1
2024-01-01 09:08:50,SGD-0009,220.3266,5.9045,1235.8811,50.1019,37.4548,16.8864,0.7497,92.6723,1.0,1,0,0
2024-01-01 04:56:10,SGD-0032,219.3924,3.9548,824.2607,50.0865,39.6247,29.996,0.5526,94.3461,0.0,1,0,0
2024-01-02 14:41:15,SGD-0033,223.2984,4.3717,3417.4863,51.6946,64.6028,34.0541,6.9073,88.9484,2.0,1,0,2
2024-01-02 13:07:10,SGD-0032,214.1571,7.3696,2298.5988,49.7886,71.1776,32.6354,8.2501,82.8096,3.0,1,1,2
2024-01-01 01:43:00,SGD-0033,221.3117,6.0874,1279.8581,50.0541,27.5009,12.3889,1.5056,91.6695,1.0,1,0,0
2024-01-02 15:04:45,SGD-0036,233.4899,13.6252,2543.4312,49.5531,60.0136,16.4125,8.2273,55.2283,1.0,1,1,2
2024-01-01 01:01:50,SGD-0050,219.7517,5.7958,1209.9644,49.8513,25.4913,13.7001,1.8625,95.1105,0.0,1,0,0
2024-01-01 01:02:45,SGD-0049,221.1492,3.5805,752.2418,49.8703,38.202,21.0433,0.871,97.1441,1.0,1,0,0
2024-01-02 12:48:00,SGD-0010,222.9073,5.9956,1132.957,50.1055,75.7888,66.6625,2.9033,71.5847,2.0,1,1,2
2024-01-02 09:58:25,SGD-0026,208.5677,7.3489,595.617,49.8269,45.4126,48.1586,2.9453,73.497,2.0,1,0,2
2024-01-02 16:22:40,SGD-0019,220.7436,5.638,1182.3155,50.0733,42.2709,30.6076,0.9653,96.6636,0.0,1,0,2
2024-01-02 07:57:10,SGD-0006,375.096,35.1551,3716.2472,43.697,16.6717,487.0127,41.1792,5.2156,10.0,0,5,1
2024-01-02 12:04:45,SGD-0010,217.3345,4.625,954.9084,50.0,32.3387,27.9323,0.7846,87.726,1.0,1,0,2
2024-01-01 04:56:50,SGD-0001,218.8538,5.6154,1167.4982,50.0466,33.3923,25.3852,1.1282,90.1294,2.0,1,0,0
2024-01-01 08:36:15,SGD-0031,221.1862,5.1586,1083.9597,50.1252,36.8273,11.5688,0.7378,96.0712,2.0,1,0,0
2024-01-02 11:31:05,SGD-0004,217.3345,4.625,954.9084,50.0,32.3387,22.0989,0.9485,93.7823,1.0,1,0,2
2024-01-02 00:32:35,SGD-0012,216.8188,3.8999,803.2959,50.0,30.0,238.1525,19.9317,40.7636,6.0,1,5,1
2024-01-02 12:39:00,SGD-0024,217.3345,4.625,954.9084,50.0,32.3387,12.7761,0.7107,84.6906,0.0,1,0,2
2024-01-02 07:48:05,SGD-0015,369.1158,37.8943,2962.7983,56.7255,46.1657,441.4779,49.7837,40.3166,17.0,0,2,1
2024-01-01 17:05:25,SGD-0049,154.9972,28.7189,3708.1431,55.1662,44.2466,218.943,34.6431,68.6784,3.0,0,0,1
2024-01-02 03:33:30,SGD-0023,213.9334,9.5786,712.6856,49.1309,30.5768,443.0577,54.8979,7.6577,40.0,1,14,1
2024-01-01 05:04:35,SGD-0037,216.3655,5.0743,1043.0012,49.8239,27.7663,7.0014,0.4309,95.24,0.0,1,0,0
2024-01-02 01:58:45,SGD-0049,221.2622,9.6612,1828.4037,49.4997,40.4466,866.012,48.3412,4.3262,37.0,1,12,1
2024-01-02 15:17:10,SGD-0016,237.9922,1.2711,833.5893,50.0755,46.6032,78.6385,12.0021,84.8272,1.0,1,0,2
2024-01-01 01:30:30,SGD-0003,222.1489,4.0656,858.0066,50.1439,27.5778,25.8328,1.7797,92.2867,2.0,1,0,0
2024-01-02 08:36:50,SGD-0017,372.6652,49.5673,201.7216,46.939,16.2789,153.161,43.6182,11.971,15.0,0,8,1
2024-01-01 20:26:30,SGD-0048,106.3919,18.8002,2976.4029,47.6991,72.674,279.6468,34.5674,65.6347,1.0,1,1,1
2024-01-01 07:47:30,SGD-0012,218.3715,4.4957,932.6483,50.0083,28.3032,13.7334,0.2764,91.973,1.0,1,0,0
2024-01-02 08:44:05,SGD-0036,363.5614,21.6574,1404.354,50.3859,22.8378,416.834,38.5422,31.5012,18.0,0,6,1
2024-01-02 09:15:20,SGD-0035,399.5868,23.4843,2021.1246,61.4307,39.51,576.2311,23.3285,6.2795,12.0,0,9,1
2024-01-01 06:41:30,SGD-0006,223.735,4.5137,959.3737,49.9265,32.0601,14.368,0.0525,92.1988,0.0,1,0,0
2024-01-01 11:23:15,SGD-0022,218.0992,6.0593,1255.4523,50.1247,30.7378,26.5983,0.5156,96.1947,1.0,1,0,0
2024-01-01 01:47:00,SGD-0015,218.0046,5.3259,1103.0249,49.8024,35.0695,13.4941,0.7577,90.0628,0.0,1,0,0
2024-01-01 07:20:25,SGD-0004,221.8343,5.6756,1196.0849,50.0441,34.0835,9.5907,0.4601,92.1616,1.0,1,0,0
2024-01-01 22:39:40,SGD-0036,215.7966,6.0476,1239.8003,50.0,30.0,396.4111,15.7402,27.1127,26.0,1,1,1
2024-01-01 13:42:55,SGD-0002,218.0093,4.1182,852.9166,50.0776,32.3823,21.2539,0.3528,91.0328,0.0,1,0,0
2024-01-02 04:16:10,SGD-0032,223.6306,5.5032,974.2215,50.5252,50.8992,748.2786,55.392,14.2608,19.0,0,13,1
2024-01-01 19:45:30,SGD-0011,105.7138,29.6313,3067.1864,50.5536,27.2065,213.8993,12.1742,51.743,1.0,1,0,1
2024-01-01 21:17:15,SGD-0035,216.9201,7.4102,1527.0547,50.0,30.0,127.4504,39.0441,34.2664,9.0,1,5,1
2024-01-01 14:27:55,SGD-0037,221.8947,5.8088,1224.4858,49.9468,36.1702,24.9205,1.1872,91.7817,1.0,1,0,0
2024-01-01 03:20:10,SGD-0036,218.1978,3.863,800.7618,49.9993,25.942,15.0193,1.6424,95.626,1.0,1,0,0
2024-01-02 17:28:45,SGD-0033,217.7955,3.609,746.7277,49.93,41.6984,28.8832,4.6346,94.0165,0.0,1,0,2
2024-01-01 06:27:35,SGD-0012,218.2253,3.7639,780.3178,50.0201,32.6297,18.4628,1.9073,98.0077,0.0,1,0,0
2024-01-02 16:33:50,SGD-0039,220.175,6.6792,1397.0722,49.9857,36.3643,27.8399,5.6792,87.9637,1.0,1,0,2
2024-01-02 02:04:50,SGD-0034,205.5225,8.0356,1393.5343,48.0869,41.2658,505.0661,79.2555,9.2076,48.0,0,10,1
2024-01-02 03:06:40,SGD-0039,201.3464,4.202,1366.1591,50.8641,38.4771,359.7163,57.0871,14.3705,20.0,0,12,1
2024-01-02 14:12:15,SGD-0008,216.9515,11.3215,1807.0491,49.9674,72.8415,52.7246,2.7002,83.7987,4.0,1,0,2
2024-01-02 10:32:50,SGD-0010,196.6547,7.3275,1426.4506,49.8178,39.5408,49.543,1.2475,89.8102,2.0,1,0,2
2024-01-02 16:43:45,SGD-0004,220.5287,3.253,681.5022,50.0075,37.826,15.2896,5.3889,84.9364,2.0,1,0,2
2024-01-02 15:48:45,SGD-0020,239.5373,14.4532,1813.9067,51.1542,39.2091,18.351,11.1494,52.8587,6.0,1,0,2
2024-01-02 13:23:55,SGD-0028,227.3101,7.3082,1948.3176,49.7435,85.5975,23.4685,8.0779,80.7759,2.0,1,1,2
2024-01-01 01:59:00,SGD-0019,220.085,5.2917,1106.3865,49.9396,25.0428,23.6679,1.5315,97.2829,1.0,1,0,0
2024-01-02 00:56:20,SGD-0048,223.2118,5.6675,1201.8044,50.0,30.0,420.87,27.8679,25.8296,26.0,1,1,1
2024-01-01 17:09:35,SGD-0009,117.8823,25.0629,1860.2143,48.7341,28.6764,235.2621,34.6571,30.8804,5.0,1,1,1
2024-01-02 14:08:25,SGD-0029,210.4938,11.0182,2244.2246,50.1614,92.0084,66.0472,9.2403,72.8693,2.0,1,1,2
2024-01-02 15:26:00,SGD-0016,201.1173,2.3661,1308.9655,49.0936,47.9508,9.1129,10.5969,89.454,4.0,1,1,2
2024-01-01 16:00:45,SGD-0022,221.7433,5.3333,1123.4851,49.9043,29.4121,5.4374,0.3795,98.9615,2.0,1,0,0
2024-01-01 10:16:10,SGD-0050,220.273,5.9178,1238.3488,50.0789,35.8267,17.8215,0.2046,97.8461,2.0,1,0,0
2024-01-02 13:29:55,SGD-0010,222.8249,9.6763,1235.9085,50.2706,90.5132,74.8588,6.0271,61.491,0.0,1,0,2
2024-01-02 01:51:40,SGD-0017,213.4332,9.369,1178.1198,51.3206,54.8979,929.8578,51.4935,19.4656,49.0,1,11,1
2024-01-02 14:33:30,SGD-0023,209.4182,7.1483,958.6549,49.1644,39.2467,12.4526,0.1002,78.9635,3.0,1,1,2
2024-01-02 15:17:50,SGD-0004,214.5035,12.761,2751.2637,50.801,25.3317,18.2165,6.6855,80.9898,2.0,1,1,2
2024-01-01 20:13:15,SGD-0009,391.4963,10.9078,2516.9198,48.8584,79.5601,286.8406,16.465,19.3024,7.0,1,1,1
2024-01-02 12:36:55,SGD-0017,217.3345,4.625,954.9084,50.0,32.3387,11.1576,2.4457,80.9946,1.0,1,0,2
2024-01-01 23:31:15,SGD-0029,224.9885,6.8865,1471.922,50.0,30.0,235.4695,25.6149,40.7949,16.0,1,6,1
2024-01-01 03:27:45,SGD-0011,219.7102,4.8068,1003.3014,50.0386,38.9262,24.7089,1.8095,93.3515,1.0,1,0,0
2024-01-02 05:19:35,SGD-0032,117.0833,15.6547,4020.9239,55.8566,68.6064,558.3541,43.637,12.1738,6.0,0,5,1
2024-01-01 18:28:00,SGD-0048,149.7678,25.8741,5651.2539,55.067,50.869,81.1576,26.4953,47.1782,2.0,0,2,1
2024-01-01 00:12:20,SGD-0004,218.8868,3.2214,669.8753,49.8516,39.3229,10.0303,1.2477,97.4481,1.0,1,0,0
2024-01-02 12:49:25,SGD-0017,220.8379,10.3522,1895.5802,49.8068,82.669,57.1171,1.1041,89.9488,0.0,1,1,2
2024-01-02 15:31:20,SGD-0036,231.9187,2.767,3197.6291,51.4067,29.2809,79.3172,14.4904,50.222,5.0,1,0,2
2024-01-01 02:29:00,SGD-0024,219.4445,5.4969,1145.9588,50.129,30.7316,5.9952,1.6383,98.8141,0.0,1,0,0
2024-01-01 17:56:10,SGD-0013,391.4091,23.9784,10488.4784,54.7439,62.8425,214.1988,8.3301,33.8006,7.0,1,1,1
2024-01-02 04:20:00,SGD-0042,223.4603,3.2867,551.9676,51.1918,41.3061,506.7436,59.5325,15.9732,21.0,1,5,1
2024-01-01 10:56:35,SGD-0021,218.8027,4.5523,946.2622,49.808,37.8249,10.8648,1.7011,90.6495,0.0,1,0,0
2024-01-01 02:13:40,SGD-0043,216.8148,4.6021,947.9199,50.0909,25.3839,5.4373,0.2823,95.5463,2.0,1,0,0
2024-01-02 11:36:15,SGD-0044,217.3345,4.625,954.9084,50.0,32.3387,32.5862,2.5702,89.9533,0.0,1,0,2
2024-01-01 11:13:10,SGD-0001,220.2307,5.2621,1100.9336,49.8288,36.0756,19.5714,0.9369,98.5844,2.0,1,0,0
2024-01-01 23:58:45,SGD-0007,223.1618,4.6825,992.7129,50.0,30.0,102.5345,13.5392,51.2502,12.0,1,7,1
2024-01-02 01:58:10,SGD-0007,206.7991,5.9974,735.4864,49.2269,58.7611,897.0413,60.5549,4.9512,24.0,0,5,1
2024-01-01 07:33:05,SGD-0027,220.9121,5.5324,1161.0666,49.8453,30.6052,19.481,1.9864,99.7481,2.0,1,0,0
2024-01-01 05:54:25,SGD-0024,218.193,4.248,880.5485,49.8503,35.861,17.5647,1.6554,99.2289,1.0,1,0,0
2024-01-02 14:03:50,SGD-0014,212.2665,10.194,1777.4533,49.9806,73.986,71.3027,8.8344,70.6094,0.0,1,0,2
2024-01-01 06:57:25,SGD-0019,219.6228,6.4715,1350.2251,49.8112,35.3296,6.2803,1.1796,99.5907,1.0,1,0,0
2024-01-02 14:27:40,SGD-0050,233.0388,7.9567,3196.709,50.4527,36.607,5.5862,6.3154,98.3083,2.0,1,0,2
2024-01-01 02:16:40,SGD-0042,223.1681,5.9478,1260.981,49.8339,28.4695,21.6818,1.8145,91.7432,0.0,1,0,0
2024-01-02 10:07:30,SGD-0032,205.2545,4.778,880.1572,50.356,39.2557,58.9022,4.5592,79.4956,2.0,1,0,2
2024-01-01 00:08:05,SGD-0047,219.7971,5.0629,1057.1761,50.1713,31.8926,10.5253,0.8441,97.1233,1.0,1,0,0
2024-01-02 02:42:30,SGD-0001,201.3397,8.7168,1218.4492,50.7563,54.0279,658.7285,60.2225,7.151,10.0,1,7,1
2024-01-01 00:15:50,SGD-0020,217.6556,5.5501,1147.6092,50.0279,29.2182,26.472,0.4994,96.1111,0.0,1,0,0
2024-01-01 23:36:00,SGD-0029,216.9201,7.4102,1527.0547,50.0,30.0,455.5665,38.5592,48.8962,21.0,1,2,1
